application,approval,uid,gender,bal,prod_list,item,seq_len,label,brand_id,prod_id,age,mobile_level,item_price
1,1,1941,2,59576,"58,39,87",42,3,1,599,32,51,4,383.68
0,0,1313,1,71267,"53,50,2",21,3,1,188,87,26,4,167.31
1,1,1609,1,24402,"35,34,79",57,3,1,552,6,45,4,245.3
0,1,938,1,19853,"63,46,82",95,3,1,389,60,22,1,727.82
0,0,1583,2,65069,"18,48,30",42,3,1,155,36,20,4,223.43
1,1,1280,1,11344,"53,100,49",29,3,1,362,60,31,4,401.52
1,0,788,1,75078,"95,93,20",26,3,1,368,34,21,1,133.36
0,0,1375,1,46335,"83,47,98",25,3,1,108,51,32,2,887.87
1,0,1611,2,62172,"100,61,13",39,3,1,557,30,34,1,258.09
1,0,728,1,58567,"0,90,97",41,3,1,542,95,19,1,528.01
1,0,493,1,90446,"85,51,48",11,3,1,668,35,29,4,936.43
1,0,1145,2,65677,"16,51,6",61,3,1,597,9,22,1,120.22
0,1,544,1,72079,"2,85,74",10,3,1,224,21,20,2,464.78
0,1,1066,1,82101,"82,100,44",50,3,1,603,71,25,4,272.62
1,1,1504,2,86843,"87,63,10",31,3,1,858,96,34,4,524.65
0,1,1254,1,80383,"33,4,33",95,3,1,6,13,56,3,3.44
0,0,1070,2,21173,"71,61,11",24,3,1,552,36,51,1,596.03
1,0,147,1,84167,"75,53,60",39,3,1,865,70,24,1,726.38
1,0,1352,1,78099,"93,56,8",41,3,1,186,39,37,2,811.66
0,1,300,1,96522,"73,87,32",42,3,1,412,2,21,1,694.56
0,0,1368,1,54609,"7,87,42",97,3,1,428,31,20,4,626.24
0,1,836,1,88202,"93,20,17",7,3,1,379,62,28,1,609.98
0,1,1454,1,10838,"78,44,91",55,3,1,724,95,56,3,533.15
0,1,853,1,99573,"99,73,64",68,3,1,108,6,50,3,752.28
0,0,1270,2,48412,"15,36,71",72,3,1,488,67,19,3,942.1
1,1,982,2,99892,"14,85,98",71,3,1,27,99,57,4,848.82
0,1,492,2,15880,"34,73,78",74,3,1,724,48,41,1,146.18
0,1,1188,1,26608,"32,35,83",74,3,1,98,62,49,2,896.53
0,0,966,1,85126,"49,64,98",53,3,1,46,68,18,2,601.65
1,1,897,2,78004,"42,69,49",23,3,1,39,4,60,2,956.97
1,1,1489,1,89112,"86,28,99",46,3,1,307,41,38,2,825.11
1,1,705,2,24374,"11,60,62",7,3,1,563,85,24,3,777.38
1,1,938,1,15857,"12,64,73",21,3,1,65,75,50,1,754.41
1,0,40,2,51873,"60,66,92",63,3,1,813,16,47,3,603.41
1,1,1392,2,77054,"41,16,36",85,3,1,156,29,35,1,887.08
1,0,343,2,34174,"91,33,32",92,3,1,97,76,25,3,867.23
0,1,701,2,26433,"92,2,79",38,3,1,753,94,33,1,526.34
0,0,57,2,93668,"30,4,36",68,3,1,143,68,18,3,231.14
1,0,586,1,40286,"49,94,82",57,3,1,378,18,30,2,484.66
0,0,599,2,15598,"90,97,6",71,3,1,516,4,47,3,358.05
0,0,642,1,65633,"93,20,50",97,3,1,784,25,55,2,955.16
0,1,1329,2,90684,"95,75,38",23,3,1,850,50,22,3,462.33
1,0,1045,2,57087,"18,37,62",20,3,1,705,49,31,4,596.12
1,1,1659,1,75804,"40,84,32",54,3,1,615,20,29,2,699.03
1,1,938,1,19144,"76,51,6",85,3,1,667,27,28,3,682.88
0,0,1293,2,90161,"4,67,86",99,3,1,82,75,37,4,133.49
0,1,1676,2,66575,"52,57,73",32,3,1,256,26,51,4,836.24
1,0,1275,1,39231,"97,87,70",88,3,1,513,10,27,2,285.7
1,0,1392,2,40611,"79,21,56",86,3,1,933,22,57,4,351.6
0,1,734,1,82844,"93,42,70",35,3,1,865,35,34,1,952.55
1,1,1049,2,75512,"30,98,39",47,3,1,504,85,37,2,447.66
0,0,1592,2,24918,"22,76,17",7,3,1,239,91,55,1,759.35
1,0,767,2,96184,"68,57,70",68,3,1,728,57,23,3,765.06
1,1,1886,2,43263,"72,2,41",84,3,1,301,90,57,2,700.53
0,0,638,1,10628,"64,16,86",45,3,1,549,97,60,3,587.59
1,1,300,1,30768,"63,82,61",22,3,1,665,64,44,4,245.55
0,1,1113,2,91090,"79,65,52",76,3,1,64,44,58,2,860.26
1,1,1239,2,70792,"97,56,78",6,3,1,71,95,26,2,807.87
1,1,829,1,99924,"13,97,60",23,3,1,30,45,23,3,863.59
0,1,138,1,82805,"48,62,77",70,3,1,845,10,28,3,790.09
1,1,57,1,79097,"39,37,38",10,3,1,79,6,27,1,358.89
1,1,1115,1,71710,"23,32,34",15,3,1,896,93,18,4,249.11
0,0,325,1,55567,"39,95,2",74,3,1,765,96,33,1,96.01
0,0,1853,1,60025,"15,5,61",51,3,1,82,65,41,2,823.56
0,1,1945,2,39001,"89,66,43",12,3,1,606,57,57,1,574.69
1,1,1622,1,25390,"89,14,92",41,3,1,710,16,47,1,712.27
0,0,1555,1,63247,"23,79,31",27,3,1,89,15,28,4,688.3
1,1,1920,1,64714,"90,16,79",44,3,1,526,62,40,1,997.51
0,1,1016,1,78829,"52,3,45",14,3,1,921,62,18,1,8.49
0,1,268,2,61291,"95,82,94",79,3,1,913,3,23,3,56.25
0,1,1517,1,48773,"24,41,14",89,3,1,191,44,45,3,353.73
0,0,290,2,37946,"60,30,49",7,3,1,381,47,33,3,717.19
1,1,46,2,94541,"72,93,45",100,3,1,166,81,37,4,814.5
0,1,487,1,71988,"26,29,55",92,3,1,446,36,40,2,940.11
0,1,1275,2,17233,"50,44,71",61,3,1,627,45,21,4,375.26
1,1,937,1,48645,"89,12,40",4,3,1,135,82,51,1,673.12
0,1,803,2,16084,"66,13,62",20,3,1,0,29,50,2,4.77
0,1,1795,1,61516,"73,34,83",50,3,1,644,92,46,4,18.08
0,0,1972,2,25009,"18,14,51",2,3,1,75,54,34,4,141.85
0,0,40,2,66620,"91,12,41",52,3,1,953,3,52,2,314.82
0,0,1234,1,44608,"10,17,58",83,3,1,434,63,38,1,793.42
0,1,724,2,87974,"99,18,38",96,3,1,498,35,20,3,599.8
0,1,685,1,92718,"97,48,86",29,3,1,396,37,59,3,740.35
0,1,310,2,84864,"8,51,29",71,3,1,641,17,44,4,894.89
0,1,453,1,21298,"43,40,95",4,3,1,459,0,35,4,881.01
1,1,1720,2,86381,"91,76,5",16,3,1,90,46,19,3,780.62
1,1,615,2,84381,"24,100,86",71,3,1,490,9,51,2,6.41
1,0,879,1,87358,"17,9,98",26,3,1,727,76,22,3,418.88
1,0,831,2,49671,"6,16,65",35,3,1,839,43,47,2,482.68
1,1,1382,2,28599,"74,56,5",90,3,1,161,26,50,3,430.78
1,1,396,2,72837,"27,97,28",14,3,1,164,97,29,3,879.09
1,1,677,1,16925,"23,92,40",54,3,1,983,14,44,3,224.31
0,0,555,2,81566,"91,15,72",18,3,1,535,31,18,2,513.5
0,0,1983,1,37373,"24,14,76",12,3,1,205,37,30,3,838.94
0,0,419,1,56914,"69,24,49",48,3,1,334,8,53,4,515.38
1,0,1072,2,99382,"44,89,4",41,3,1,8,23,51,4,432.86
1,0,1139,2,94919,"29,54,29",68,3,1,916,82,52,3,790.4
1,0,862,2,32224,"85,69,1",40,3,1,124,54,50,3,615.79
0,0,1577,2,45276,"20,33,19",30,3,1,911,49,33,1,31.43
1,1,331,2,90878,"33,79,22",64,3,1,383,0,45,2,746.57
1,0,665,1,15078,"10,67,10",41,3,1,950,73,18,2,864.6
0,1,1877,2,95253,"90,47,64",100,3,1,447,16,38,1,174.72
0,1,959,1,87439,"13,14,86",85,3,1,206,21,51,3,305.79
1,1,1278,1,71579,"29,75,74",79,3,1,605,68,39,1,688.02
0,0,1040,1,86947,"61,88,70",47,3,1,992,0,30,2,583.73
1,0,742,2,49747,"51,5,26",4,3,1,790,49,42,2,898.43
0,1,1931,1,87659,"19,7,100",7,3,1,802,93,56,2,861.07
0,0,858,1,34138,"48,17,62",82,3,1,398,4,30,3,997.03
0,1,203,1,52051,"5,31,42",71,3,1,321,18,41,1,17.25
0,1,558,1,53923,"24,64,64",90,3,1,774,36,57,4,581.12
0,0,99,1,55417,"7,80,37",19,3,1,523,87,47,1,679.3
0,0,1822,1,79058,"98,72,65",77,3,1,955,72,26,4,298.61
0,0,1015,2,97215,"82,9,86",24,3,1,242,23,34,4,860.66
1,0,1018,2,50642,"51,70,72",36,3,1,250,96,28,2,108.59
0,0,613,1,64717,"44,100,65",53,3,1,731,98,48,4,504.66
1,0,135,1,35517,"8,96,53",71,3,1,499,14,54,4,687.05
1,0,537,1,30378,"64,75,71",11,3,1,444,25,20,1,727.97
1,0,431,1,74913,"88,94,65",37,3,1,979,65,45,2,236.66
0,1,965,2,12301,"47,71,99",47,3,1,131,94,46,4,141.42
1,0,1717,1,52249,"11,38,24",25,3,1,443,47,37,3,86.61
1,1,1554,2,95006,"60,27,49",85,3,1,560,53,42,4,156.8
0,0,414,1,58054,"57,11,11",32,3,1,454,24,53,4,980.91
1,0,1610,1,49572,"81,6,24",1,3,1,571,90,38,4,905.1
1,0,1923,2,83840,"59,30,97",9,3,1,762,79,48,3,688.05
0,0,15,2,62145,"59,95,29",12,3,1,482,9,31,4,547.72
0,1,58,1,37704,"43,20,22",7,3,1,761,11,28,2,729.17
1,1,1539,2,47312,"11,7,73",42,3,1,934,58,21,4,566.57
0,0,1984,2,16384,"91,79,33",22,3,1,223,63,42,4,888.35
0,1,224,1,43160,"51,46,53",5,3,1,123,91,31,4,195.38
1,1,186,1,25507,"31,29,88",13,3,1,703,98,21,3,829.67
0,1,1604,2,51964,"56,49,35",67,3,1,224,48,27,4,528.78
1,0,967,2,52439,"44,99,47",60,3,1,458,84,42,3,17.46
1,0,1084,2,34871,"12,88,67",2,3,1,682,95,59,1,972.4
1,0,134,2,68157,"65,43,14",55,3,1,715,41,58,3,833.7
1,0,1862,1,86635,"53,75,13",71,3,1,403,87,48,3,830.71
1,1,1185,2,55372,"28,75,20",96,3,1,565,96,24,2,479.29
0,0,1341,2,11572,"64,37,28",37,3,1,111,34,32,2,862.31
1,0,958,1,33014,"40,44,73",62,3,1,861,6,36,1,702.08
1,0,743,1,98064,"96,14,33",97,3,1,340,55,28,2,930.11
1,0,56,2,65631,"49,47,11",22,3,1,879,27,37,3,697.74
1,1,1866,2,38428,"32,13,31",79,3,1,748,22,46,4,516.03
0,1,535,2,67914,"45,40,2",31,3,1,990,86,41,2,287.5
1,1,1665,2,36816,"30,12,70",23,3,1,226,56,19,2,296.5
0,1,1184,1,33524,"81,44,77",43,3,1,565,36,25,3,861.17
0,1,658,2,68036,"87,25,33",3,3,1,833,69,26,2,999.79
0,0,1600,2,62556,"8,35,38",28,3,1,155,14,18,2,974.75
0,0,1008,1,95330,"20,24,11",17,3,1,883,50,32,4,737.91
1,0,1526,2,86476,"98,75,48",93,3,1,183,61,38,1,214.33
1,0,1187,2,66150,"37,0,50",60,3,1,620,27,59,4,993.33
1,1,1708,1,75368,"65,4,85",78,3,1,950,68,25,2,586.7
1,0,1404,1,76554,"82,8,75",93,3,1,81,86,41,1,48.81
1,1,1799,1,28294,"67,9,20",31,3,1,72,73,34,3,843.09
0,0,712,1,71431,"22,58,72",35,3,1,248,51,22,4,678.19
0,1,1059,2,64985,"95,55,67",45,3,1,540,88,32,3,554.22
1,1,1419,1,74161,"30,18,5",77,3,1,163,53,41,2,579.65
0,1,240,1,78753,"6,76,51",32,3,1,753,53,21,3,831.88
1,0,1665,2,80389,"79,43,10",46,3,1,355,38,30,2,125.17
1,0,1634,1,89267,"19,87,58",55,3,1,950,25,43,2,862.24
1,0,1933,1,27505,"8,77,1",78,3,1,720,8,28,4,886.79
1,1,320,2,24104,"60,30,86",78,3,1,82,30,50,2,784.97
1,1,1853,1,30175,"71,84,100",56,3,1,867,74,51,4,74.87
0,1,708,2,29775,"45,46,46",12,3,1,572,98,48,1,364.44
1,0,1070,2,23680,"81,100,25",96,3,1,169,38,56,1,82.39
0,0,779,2,70308,"56,88,6",93,3,1,872,55,30,4,462.81
0,0,1831,2,67250,"75,72,93",55,3,1,769,66,30,2,245
0,0,92,2,91904,"78,63,49",21,3,1,845,76,20,2,436.99
0,1,1819,1,80647,"16,61,99",1,3,1,250,37,54,2,9.07
0,0,1339,2,77463,"32,84,81",79,3,1,445,94,34,2,173.82
1,0,1320,1,82031,"45,28,79",11,3,1,110,16,51,4,818.55
1,1,641,2,81940,"3,98,44",44,3,1,415,78,42,3,557.06
1,1,139,1,82549,"46,35,15",62,3,1,556,88,42,3,509.38
0,0,931,1,16488,"49,72,49",68,3,1,617,95,33,4,626.59
0,0,529,2,95197,"88,56,43",66,3,1,177,51,48,3,271.65
0,0,1630,2,56691,"44,31,14",35,3,1,731,16,34,3,266.89
1,1,96,1,27876,"23,6,29",34,3,1,942,89,60,2,718.88
1,1,120,1,23580,"64,36,59",50,3,1,767,65,27,4,563.07
0,1,453,2,67312,"81,94,37",50,3,1,545,55,51,3,208.1
0,1,547,1,42256,"81,52,59",72,3,1,627,9,38,3,898.47
0,0,1978,1,43504,"34,55,20",60,3,1,116,79,19,4,396.51
0,1,1876,1,27529,"51,91,50",89,3,1,930,1,54,1,297.54
0,0,757,1,48879,"92,22,25",4,3,1,488,77,44,2,690.68
1,1,1556,2,57116,"40,35,37",48,3,1,193,46,52,4,371.12
1,0,1047,1,76583,"68,23,25",93,3,1,576,6,50,3,45.7
1,0,589,1,33568,"46,86,57",93,3,1,146,14,41,2,264.74
1,1,1570,1,32179,"30,32,20",94,3,1,651,85,19,2,934.56
1,1,594,1,99583,"48,55,64",52,3,1,458,9,26,3,51.48
0,1,381,2,86282,"14,100,85",91,3,1,845,8,57,2,529.58
0,0,1496,1,82221,"50,67,15",69,3,1,456,86,40,3,514.71
1,1,597,2,90193,"7,98,44",15,3,1,409,73,42,4,832.97
1,0,359,1,54265,"54,49,9",34,3,1,713,55,55,1,681.84
0,0,1305,1,36512,"9,47,82",56,3,1,37,59,41,4,203.3
1,1,60,1,60702,"46,55,29",91,3,1,79,48,29,3,66.56
0,1,44,2,12180,"20,15,95",23,3,1,46,20,59,4,332.79
1,1,1998,1,42835,"62,15,62",39,3,1,267,12,33,3,144.94
1,1,1047,1,50949,"84,1,94",70,3,1,595,62,20,4,456.89
1,0,1011,1,11067,"84,18,22",33,3,1,42,71,38,1,697.41
1,0,1930,2,52181,"91,10,68",31,3,1,152,90,43,2,593.24
0,1,54,1,27880,"84,59,0",39,3,1,717,88,48,1,920.29
0,0,558,2,93986,"47,38,44",5,3,1,690,88,26,2,54.31
1,0,1273,2,34592,"60,18,36",41,3,1,860,87,28,3,879.83
0,1,1564,2,54324,"62,8,0",17,3,1,401,73,44,2,271.2
0,1,1420,2,98473,"74,43,26",39,3,1,305,99,59,1,171.94
1,1,240,1,99964,"95,50,35",63,3,1,103,72,28,1,421.69
0,1,1839,1,28978,"36,72,45",58,3,1,955,84,39,1,110.45
0,0,1636,2,80805,"71,47,9",18,3,1,804,65,60,1,157.74
0,0,801,2,98609,"83,89,14",34,3,1,111,47,42,1,215.18
0,0,603,1,37181,"74,46,62",66,3,1,84,7,20,1,455.11
0,0,88,1,60713,"82,74,21",5,3,1,520,65,42,3,702.7
0,1,159,2,25305,"99,7,79",70,3,1,746,68,51,3,808.99
1,1,1799,2,77383,"1,78,6",42,3,1,619,69,33,4,932.78
0,1,1385,1,93814,"34,72,44",26,3,1,994,58,35,3,390.4
1,1,138,1,74740,"15,95,56",21,3,1,985,75,20,4,902.3
0,1,11,2,44960,"51,76,46",37,3,1,268,66,59,4,982.81
0,0,582,1,25390,"99,28,35",55,3,1,278,9,60,2,918.43
1,0,1917,2,50032,"11,95,15",23,3,1,888,2,40,4,958.7
0,1,698,2,90630,"88,73,17",5,3,1,804,73,42,2,956.83
0,1,759,1,43991,"18,82,30",4,3,1,213,80,19,4,412.03
0,0,1090,2,15893,"96,63,100",1,3,1,179,62,23,1,581.67
0,0,1406,1,57536,"63,60,96",35,3,1,362,1,42,3,99.43
0,0,687,1,43148,"85,94,42",67,3,1,679,67,26,2,15
1,1,1828,2,99038,"26,4,73",11,3,1,275,20,60,3,204.66
0,1,1111,1,69351,"7,64,97",20,3,1,959,64,39,2,322.34
0,0,811,2,44386,"20,61,43",95,3,1,712,93,46,4,215.77
1,1,1476,2,82134,"70,29,88",98,3,1,144,55,41,3,381.83
1,1,1639,1,50173,"45,20,88",58,3,1,308,93,56,2,931.82
0,0,653,2,41559,"79,48,81",26,3,1,370,19,55,1,973.98
1,1,1762,1,73477,"26,47,2",18,3,1,395,81,24,2,290.34
0,1,1072,2,32819,"34,83,16",38,3,1,672,55,20,2,792.18
0,1,1404,1,91206,"45,94,31",11,3,1,83,86,45,1,790.01
1,1,1402,2,99367,"31,85,15",40,3,1,423,26,26,2,108.56
0,1,826,1,31432,"26,69,54",49,3,1,683,8,40,4,923.97
0,1,64,2,78003,"49,23,69",78,3,1,879,61,42,4,852.84
1,1,74,1,69927,"72,61,100",77,3,1,687,96,36,3,479.67
0,1,646,1,58062,"32,94,73",43,3,1,971,78,38,2,486.61
0,0,1817,2,89633,"23,45,2",52,3,1,776,53,35,4,735.25
1,1,505,1,99810,"32,0,98",100,3,1,483,7,42,3,565.58
0,0,1243,2,74692,"59,32,19",71,3,1,698,17,35,3,279.33
1,0,1856,2,45327,"24,60,64",43,3,1,763,52,49,3,542.12
1,1,678,1,53914,"87,98,61",77,3,1,845,97,46,3,799.65
0,0,1279,2,63583,"91,38,95",47,3,1,288,4,27,1,581.02
1,1,988,1,80071,"38,10,28",83,3,1,443,63,28,1,243.97
1,0,909,2,73942,"72,38,13",70,3,1,234,72,40,3,751.37
1,1,1110,2,17682,"20,53,65",98,3,1,435,20,18,2,443.54
1,0,1476,1,30210,"39,69,18",82,3,1,315,24,41,2,237.64
0,1,1176,1,40404,"6,9,56",76,3,1,418,61,33,2,81.98
1,0,874,1,69071,"15,5,97",36,3,1,506,76,20,3,397.58
0,1,1338,2,40338,"86,0,10",58,3,1,526,47,38,2,730.32
1,0,1845,2,50333,"88,91,10",11,3,1,221,57,47,2,302.77
1,1,758,1,18492,"53,63,55",4,3,1,670,56,40,1,571.44
0,1,682,2,96574,"58,62,16",98,3,1,762,8,20,3,156.83
1,0,539,1,83594,"76,64,40",39,3,1,785,49,34,3,733.75
0,1,626,1,53820,"53,28,60",84,3,1,375,48,55,4,314
0,0,844,1,51270,"88,3,34",45,3,1,269,81,32,2,562.89
1,0,1124,2,60669,"46,4,31",90,3,1,935,37,25,1,81.34
0,1,620,2,63620,"79,53,29",7,3,1,209,77,38,2,422.14
0,0,598,2,36711,"27,67,53",64,3,1,285,81,36,3,885.12
1,0,1306,2,79245,"98,21,15",12,3,1,523,58,54,4,538.53
1,0,1246,2,40832,"26,58,68",78,3,1,739,40,55,2,694.36
1,1,1060,1,40750,"49,4,33",46,3,1,512,97,38,3,612.14
0,1,15,2,72608,"31,53,13",26,3,1,704,50,44,3,372.71
0,1,334,1,36088,"21,29,2",37,3,1,427,22,38,2,4.38
1,1,290,1,17023,"10,68,89",65,3,1,890,64,36,3,115.63
1,1,1215,2,63188,"38,20,3",92,3,1,983,1,54,2,192.94
1,0,35,1,48438,"49,82,10",30,3,1,931,89,55,1,93.04
0,0,528,2,70638,"96,35,95",89,3,1,978,35,30,3,342.28
0,0,1886,1,45465,"34,78,39",90,3,1,105,49,40,3,810.94
1,1,812,1,97387,"41,53,2",16,3,1,830,35,26,2,40.45
0,0,773,2,95178,"47,9,5",11,3,1,185,7,38,4,943.75
1,1,1002,2,79867,"46,67,47",99,3,1,851,64,43,2,268.32
1,0,219,2,39354,"92,5,49",94,3,1,977,28,52,3,486.02
0,0,171,2,26385,"10,95,41",44,3,1,348,77,28,1,529.18
1,0,330,2,53691,"29,17,96",67,3,1,659,82,22,3,134.09
1,0,1750,1,70290,"65,5,88",11,3,1,329,2,56,1,970.7
0,0,1726,2,69206,"59,56,65",12,3,1,343,37,45,4,29.04
0,1,262,2,79342,"23,76,95",44,3,1,676,5,53,3,531.57
0,0,563,2,88557,"79,57,99",75,3,1,287,16,18,4,476.96
0,0,208,1,13558,"85,49,79",72,3,1,362,28,55,2,951.3
0,1,726,2,75600,"95,26,47",41,3,1,918,71,58,1,391.59
1,0,1145,2,68822,"48,17,75",4,3,1,848,75,52,1,875.75
0,1,657,1,36299,"18,84,24",8,3,1,131,71,43,2,951.99
0,1,1012,2,36966,"98,24,75",32,3,1,592,74,42,3,854.74
1,0,422,2,71588,"63,67,21",50,3,1,51,60,56,4,336.48
1,0,569,1,28347,"95,52,6",73,3,1,339,4,51,4,489.72
1,0,1809,2,39413,"39,81,56",43,3,1,26,52,44,2,649.88
0,1,1384,2,80714,"23,89,11",15,3,1,500,17,19,2,774.65
0,0,820,2,78747,"22,28,47",61,3,1,277,13,34,1,568.68
0,0,1545,1,40225,"47,93,10",70,3,1,945,39,38,3,887.68
0,0,1974,2,11328,"45,68,8",72,3,1,444,99,25,4,593.19
0,0,1254,1,46980,"8,50,84",31,3,1,727,37,40,1,412.33
0,1,258,1,84563,"12,3,67",46,3,1,346,37,37,4,658.34
1,1,369,1,43984,"71,39,82",27,3,1,571,97,28,4,375.15
1,0,1305,1,12957,"96,39,36",23,3,1,515,10,38,2,98.36
0,1,869,1,17671,"75,18,10",30,3,1,699,78,49,1,908.43
1,0,282,1,12578,"31,33,76",66,3,1,766,17,55,2,964.2
0,1,1361,2,23303,"100,48,13",67,3,1,909,40,31,4,914.57
1,0,1010,1,96787,"58,34,56",60,3,1,803,46,25,4,395.65
1,1,1709,1,67002,"27,96,52",26,3,1,648,28,29,4,562.94
0,1,758,1,35236,"45,21,27",82,3,1,243,93,46,3,626.41
1,0,279,2,72979,"79,16,78",61,3,1,59,2,47,1,725.02
1,0,326,1,91811,"74,63,12",39,3,1,39,36,48,1,577.04
1,0,650,2,68681,"40,65,28",98,3,1,506,59,49,3,671.42
1,1,1593,2,45092,"62,70,93",46,3,1,793,68,48,3,432.88
0,1,915,1,51867,"24,91,28",42,3,1,491,96,30,2,324.43
0,0,1856,2,22360,"60,8,93",53,3,1,929,68,58,3,326.6
0,0,942,1,99354,"55,93,81",25,3,1,297,79,53,1,924.66
1,1,1014,1,73962,"5,23,75",46,3,1,132,70,41,1,441.04
1,0,97,2,13539,"1,74,31",23,3,1,676,7,39,2,255.33
0,1,224,2,82174,"10,67,3",92,3,1,568,32,57,3,473.71
1,0,152,1,41711,"80,86,25",23,3,1,524,63,32,1,175.4
1,1,222,2,41015,"31,90,56",22,3,1,628,54,34,4,29.3
1,1,1576,2,29066,"29,23,23",22,3,1,167,78,46,1,504.28
1,1,1162,2,23177,"35,87,34",1,3,1,392,43,18,2,838.84
1,0,1196,1,12420,"23,39,21",66,3,1,198,7,21,1,413.55
0,0,706,1,20069,"73,52,40",72,3,1,9,41,43,2,967.32
1,1,374,1,32059,"67,50,91",68,3,1,888,5,27,4,292.49
1,1,47,1,59456,"99,79,100",79,3,1,514,34,34,2,414.9
1,1,1705,1,92698,"85,87,33",57,3,1,137,21,46,3,390.4
0,1,594,1,80444,"20,3,78",36,3,1,770,35,39,1,146.82
1,1,1001,1,21113,"14,58,76",67,3,1,353,60,37,4,793.89
0,0,1116,1,54831,"8,31,67",3,3,1,138,92,19,1,346.41
0,1,711,2,69755,"40,95,65",86,3,1,202,21,18,1,534.17
1,1,714,2,10209,"49,50,68",3,3,1,837,1,23,1,342.29
0,1,1457,2,49160,"8,93,65",45,3,1,122,23,27,4,78.69
0,0,1640,2,19488,"48,75,59",64,3,1,804,17,35,1,879.09
1,0,557,2,31546,"20,81,5",45,3,1,208,75,31,4,655.03
1,0,1512,2,87697,"39,92,92",42,3,1,69,32,43,1,790.43
1,1,819,1,81197,"35,4,37",100,3,1,269,60,34,1,834.58
1,0,1754,2,21013,"18,6,77",86,3,1,985,23,22,1,837.75
1,1,1367,1,83476,"81,19,7",66,3,1,321,20,51,4,930.85
0,0,14,1,54508,"22,56,81",18,3,1,322,26,49,4,7.19
0,1,1007,2,16540,"70,12,74",54,3,1,345,75,29,4,223.99
0,1,1567,1,61698,"18,40,85",10,3,1,863,13,46,4,904.06
1,0,1756,2,15221,"36,3,46",64,3,1,389,98,49,3,819.52
1,0,1494,2,58014,"2,61,39",50,3,1,64,48,22,2,484.69
0,0,1433,2,18556,"47,94,7",46,3,1,55,32,25,3,568.39
0,0,444,2,83723,"2,40,0",25,3,1,425,97,25,1,270.65
0,1,1075,1,96569,"48,58,66",91,3,1,492,47,35,1,370.53
0,1,170,1,17066,"37,52,42",55,3,1,447,27,26,3,8.55
0,1,1294,2,93698,"62,28,60",83,3,1,424,90,21,2,397.29
1,1,1642,2,89364,"1,44,65",58,3,1,535,71,36,3,577.57
1,0,580,2,98748,"38,60,86",37,3,1,507,30,45,3,587.87
1,0,320,2,22008,"29,68,12",25,3,1,199,92,53,2,400.9
1,1,365,2,56161,"28,16,79",45,3,1,159,43,18,3,990.48
0,1,1017,1,41898,"92,82,79",21,3,1,217,81,48,1,410.6
1,1,1746,1,67314,"13,31,93",72,3,1,461,90,24,1,493.91
0,0,1469,2,75829,"59,18,73",22,3,1,430,6,39,4,72.79
1,1,1865,2,47203,"18,30,48",6,3,1,898,73,29,3,516.95
1,0,717,2,81282,"85,50,1",12,3,1,552,64,47,3,968.97
0,1,1818,2,53985,"80,43,52",36,3,1,546,54,28,3,343
0,0,13,2,49913,"60,36,26",78,3,1,187,15,46,4,543.83
0,0,1864,2,25193,"98,88,85",1,3,1,180,30,25,3,759.96
1,1,1905,2,52827,"45,14,78",44,3,1,90,59,28,4,878.97
0,0,1373,1,91086,"95,54,0",99,3,1,333,65,57,3,483.7
0,0,1417,1,93862,"60,39,95",71,3,1,893,83,42,3,494.05
1,0,1087,2,40790,"34,90,63",26,3,1,373,40,60,2,714.47
1,1,1195,2,69369,"19,25,10",45,3,1,102,68,38,3,272.09
0,1,1760,2,24442,"64,7,74",66,3,1,834,11,46,3,295.56
0,0,1805,2,74426,"44,66,5",19,3,1,594,73,30,2,392.23
0,1,928,2,41659,"17,6,44",45,3,1,235,97,19,4,539.05
0,1,756,1,95697,"22,48,6",6,3,1,192,88,45,3,748.53
1,1,1671,2,32876,"38,24,67",47,3,1,443,72,19,1,371.72
1,1,127,1,16871,"83,76,48",43,3,1,828,48,48,1,121.36
1,0,709,1,18649,"92,91,4",94,3,1,909,3,36,1,787.26
0,0,1507,2,46246,"57,91,56",79,3,1,735,26,58,2,407.54
1,0,1350,1,77734,"57,71,54",68,3,1,668,5,19,4,948.75
0,1,99,1,99129,"38,88,19",11,3,1,736,67,50,4,298.34
0,1,1613,1,89695,"90,74,4",44,3,1,794,44,38,2,423.89
0,1,811,2,26663,"69,47,2",87,3,1,119,30,24,1,541.45
0,1,67,2,36992,"7,88,13",53,3,1,168,29,33,2,31.71
1,0,1161,1,28510,"76,67,60",12,3,1,469,31,54,4,64.12
0,1,1807,2,99863,"19,36,17",84,3,1,527,68,54,2,760.98
1,1,1655,2,65403,"39,26,70",36,3,1,685,32,39,2,464.53
0,1,704,2,46123,"65,72,100",13,3,1,93,33,46,2,840.51
1,1,1479,2,74749,"35,22,83",88,3,1,47,78,20,3,808.99
1,1,1923,1,34748,"88,11,37",15,3,1,391,83,34,2,92.5
1,1,1497,2,55199,"22,99,39",8,3,1,969,43,36,4,946.23
0,0,1560,2,27330,"17,14,67",87,3,1,44,94,39,2,983.95
0,1,162,1,71963,"35,69,65",33,3,1,986,63,41,4,702.58
0,1,1695,1,10933,"74,66,46",61,3,1,449,28,57,3,407.27
0,1,1125,2,23471,"31,57,59",58,3,1,368,80,59,4,305.22
1,1,635,2,62792,"73,35,97",58,3,1,10,37,35,3,998.97
0,1,406,2,20477,"89,52,83",61,3,1,561,89,26,3,33.07
